Venue Name,Venue Address,Day,Hour,Busyness
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,13,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,14,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,15,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,16,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,17,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,18,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,19,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,20,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,21,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,22,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,23,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,0,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,1,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,2,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,3,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,4,Closed
Swift Borough,"66 Borough High St, London SE1 1XF, United Kingdom",Sunday,5,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,6,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,7,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,8,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,9,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,10,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,11,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,12,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,13,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,14,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,15,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,16,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,17,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,18,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,19,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,20,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,21,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,22,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,23,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,0,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,1,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,2,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,3,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,4,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Monday,5,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,6,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,7,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,8,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,9,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,10,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,11,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,12,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,13,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,14,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,15,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,16,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,17,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,18,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,19,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,20,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,21,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,22,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,23,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,0,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,1,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,2,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,3,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,4,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Tuesday,5,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,6,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,7,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,8,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,9,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,10,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,11,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,12,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,13,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,14,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,15,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,16,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,17,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,18,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,19,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,20,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,21,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,22,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,23,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,0,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,1,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,2,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,3,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,4,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Wednesday,5,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,6,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,7,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,8,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,9,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,10,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,11,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,12,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,13,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,14,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,15,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,16,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,17,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,18,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,19,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,20,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,21,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,22,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,23,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,0,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,1,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,2,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,3,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,4,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Thursday,5,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,6,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,7,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,8,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,9,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,10,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,11,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,12,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,13,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,14,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,15,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,16,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,17,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,18,High
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,19,High
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,20,High
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,21,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,22,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,23,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,0,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,1,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,2,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,3,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,4,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Friday,5,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,6,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,7,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,8,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,9,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,10,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,11,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,12,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,13,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,14,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,15,High
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,16,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,17,High
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,18,High
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,19,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,20,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,21,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,22,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,23,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,0,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,1,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,2,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,3,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,4,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Saturday,5,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,6,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,7,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,8,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,9,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,10,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,11,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,12,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,13,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,14,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,15,Above average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,16,Average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,17,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,18,Below average
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,19,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,20,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,21,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,22,Low
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,23,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,0,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,1,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,2,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,3,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,4,Closed
Anchor Tap,"20A Horselydown Ln, London SE1 2LN, United Kingdom",Sunday,5,Closed
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,6,Closed
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,7,Closed
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,8,Closed
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,9,Closed
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,10,Low
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,11,Low
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,12,Below average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,13,Average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,14,Average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,15,Average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,16,Average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,17,Average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,18,Average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,19,Average
All Bar One Butlers Wharf,"Butlers Wharf, 34 Shad Thames, Greater, London SE1 2YG, United Kingdom",Monday,20,Below average
